Categoría,Marca,Franquicia,MLA,Full Price,Final Price,Markdown %,Cuotas,Talles,URL,Fecha,Nombre Producto
Running,Adidas,ADIZERO ADIOS PRO,2535941386,$ 249.999,$ 249.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2535941386-zapatillas-adidas-running-adizero-evo-sl-hombre-jh6206-_JM?searchVariation=186802070182&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=186802070182&search_layout=grid&position=2&type=item&tracking_id=2b065ed8-a3d9-44a2-ace4-db7c5f913fae,2026-03-11,Zapatillas adidas Running Adizero Evo Sl Hombre Jh6206
Running,Adidas,ADIZERO ADIOS PRO,1581137975,$ 249.999,$ 249.999,0.0%,6,,https://articulo.mercadolibre.com.ar/MLA-1581137975-zapatillas-adidas-running-adizero-evo-sl-hombre-plata-ki3381-_JM?searchVariation=187043073572&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187043073572&search_layout=grid&position=3&type=item&tracking_id=2b065ed8-a3d9-44a2-ace4-db7c5f913fae,2026-03-11,Zapatillas adidas Running Adizero Evo Sl Hombre Plata Ki3381
Running,Nike,VAPORFLY,2402296200,$ 479.999,$ 284.612,40.7%,3,7,https://articulo.mercadolibre.com.ar/MLA-2402296200-zapatillas-nike-vaporfly-3-para-mujer-blanco-104-_JM?searchVariation=191308724681&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=191308724681&search_layout=grid&position=1&type=item&tracking_id=3546a260-f266-4ee8-8fe7-d343e25ec188,2026-03-11,Zapatillas Nike Vaporfly 3 Para Mujer Blanco 104
Running,Nike,"PEGASUS ""PLUS""",1541670617,$ 349.999,$ 226.064,35.4%,3,4,https://articulo.mercadolibre.com.ar/MLA-1541670617-zapatillas-nike-pegasus-plus-para-mujer-negro-003-_JM?searchVariation=185681960406&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=185681960406&search_layout=grid&position=4&type=item&tracking_id=927e7af3-00f7-415e-bb22-8f2be4fa5ce5,2026-03-11,Zapatillas Nike Pegasus Plus Para Mujer Negro 003
Running,Nike,"PEGASUS ""PLUS""",2402373676,$ 349.999,$ 244.754,30.1%,6,2,https://articulo.mercadolibre.com.ar/MLA-2402373676-zapatillas-nike-pegasus-plus-para-mujer-rojo-600-_JM?searchVariation=191308750121&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=191308750121&search_layout=grid&position=7&type=item&tracking_id=927e7af3-00f7-415e-bb22-8f2be4fa5ce5,2026-03-11,Zapatillas Nike Pegasus Plus Para Mujer Rojo 600
Running,Adidas,ULTRABOOST,1476913827,$ 299.999,$ 299.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1476913827-zapatillas-adidas-running-ultraboost-5-hombre-azul-id8817-_JM?searchVariation=182905839772&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=182905839772&search_layout=grid&position=2&type=item&tracking_id=96fe699c-1caf-4883-ba0c-0699c3047107,2026-03-11,Zapatillas adidas Running Ultraboost 5 Hombre Azul Id8817
Running,Adidas,ULTRABOOST,1469505153,$ 299.999,$ 299.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1469505153-zapatillas-adidas-running-ultraboost-5-mujer-blanco-id8848-_JM?searchVariation=186591025761&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=186591025761&search_layout=grid&position=3&type=item&tracking_id=96fe699c-1caf-4883-ba0c-0699c3047107,2026-03-11,Zapatillas adidas Running Ultraboost 5 Mujer Blanco Id8848
Running,Adidas,ULTRABOOST,1478321383,$ 299.999,$ 299.999,0.0%,3,5,https://articulo.mercadolibre.com.ar/MLA-1478321383-zapatillas-adidas-running-ultraboost-5-hombre-negro-id8812-_JM?searchVariation=182980461882&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=182980461882&search_layout=grid&position=4&type=item&tracking_id=96fe699c-1caf-4883-ba0c-0699c3047107,2026-03-11,Zapatillas adidas Running Ultraboost 5 Hombre Negro Id8812
Running,Adidas,ULTRABOOST,2584485570,$ 299.999,$ 299.999,0.0%,0,4,https://articulo.mercadolibre.com.ar/MLA-2584485570-zapatillas-ultraboost-5-jq6653-adidas-_JM?searchVariation=187256810692&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187256810692&search_layout=grid&position=5&type=item&tracking_id=96fe699c-1caf-4883-ba0c-0699c3047107,2026-03-11,Zapatillas Ultraboost 5 Jq6653 adidas
Running,Adidas,ULTRABOOST,1587588779,$ 299.999,$ 299.999,0.0%,0,2,https://articulo.mercadolibre.com.ar/MLA-1587588779-zapatillas-ultraboost-5-ki8559-adidas-_JM?searchVariation=193185345831&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=193185345831&search_layout=grid&position=12&type=item&tracking_id=96fe699c-1caf-4883-ba0c-0699c3047107,2026-03-11,Zapatillas Ultraboost 5 Ki8559 adidas
Running,Adidas,ULTRABOOST,1490811403,$ 299.999,$ 299.999,0.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1490811403-zapatillas-adidas-running-ultraboost-5-mujer-rosa-id8845-_JM?searchVariation=187596415655&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187596415655&search_layout=grid&position=14&type=item&tracking_id=96fe699c-1caf-4883-ba0c-0699c3047107,2026-03-11,Zapatillas adidas Running Ultraboost 5 Mujer Rosa Id8845
Running,Adidas,ADISTAR,2622352318,$ 229.999,$ 229.999,0.0%,6,4,https://articulo.mercadolibre.com.ar/MLA-2622352318-zapatillas-adidas-running-adistar-hombre-negro-jp6576-_JM?searchVariation=187663663744&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187663663744&search_layout=grid&position=6&type=item&tracking_id=11d232d7-6937-49c9-922d-5e4fcab7aecd,2026-03-11,Zapatillas adidas Running Adistar Hombre Negro Jp6576
Running,Adidas,ADISTAR,2584173656,$ 229.999,$ 229.999,0.0%,0,1,https://articulo.mercadolibre.com.ar/MLA-2584173656-zapatillas-de-running-adistar-4-jr0286-adidas-_JM?searchVariation=187255333104&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187255333104&search_layout=grid&position=7&type=item&tracking_id=11d232d7-6937-49c9-922d-5e4fcab7aecd,2026-03-11,Zapatillas De Running Adistar 4 Jr0286 adidas
Running,Nike,PEGASUS,1462872331,$ 249.999,$ 162.499,35.0%,6,2,https://articulo.mercadolibre.com.ar/MLA-1462872331-zapatillas-para-hombre-nike-pegasus-40-negro-_JM?searchVariation=186197858287&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=186197858287&search_layout=grid&position=1&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Para Hombre Nike Pegasus 40 Negro
Running,Nike,PEGASUS,1462886225,$ 249.999,$ 149.999,40.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1462886225-zapatillas-para-hombre-nike-pegasus-40-gris-006-_JM?searchVariation=182339995274&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=182339995274&search_layout=grid&position=2&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Para Hombre Nike Pegasus 40 Gris 006
Running,Nike,PEGASUS,1462859105,$ 249.999,$ 162.499,35.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1462859105-zapatillas-para-mujer-nike-pegasus-40-verde-_JM?searchVariation=182339365128&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=182339365128&search_layout=grid&position=5&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Para Mujer Nike Pegasus 40 Verde
Running,Nike,PEGASUS,2422353040,$ 329.999,$ 208.064,37.0%,3,5,https://articulo.mercadolibre.com.ar/MLA-2422353040-zapatillas-nike-air-pegasus-2005-para-mujer-rojo-600-_JM?searchVariation=185986285216&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=185986285216&search_layout=grid&position=6&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Nike Air Pegasus 2005 Para Mujer Rojo 600
Running,Nike,PEGASUS,2402412526,$ 329.999,$ 239.996,27.3%,6,3,https://articulo.mercadolibre.com.ar/MLA-2402412526-zapatillas-nike-air-pegasus-wave-para-hombre-violeta-500-_JM?searchVariation=191308761401&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=191308761401&search_layout=grid&position=8&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Nike Air Pegasus Wave Para Hombre Violeta 500
Running,Nike,PEGASUS,2402334712,$ 329.999,$ 208.064,37.0%,6,6,https://articulo.mercadolibre.com.ar/MLA-2402334712-zapatillas-nike-air-pegasus-wave-para-hombre-gris-006-_JM?searchVariation=191308737405&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=191308737405&search_layout=grid&position=9&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Nike Air Pegasus Wave Para Hombre Gris 006
Running,Nike,PEGASUS,2402283242,$ 329.999,$ 240.074,27.3%,3,5,https://articulo.mercadolibre.com.ar/MLA-2402283242-zapatillas-nike-air-pegasus-2005-para-hombre-gris-095-_JM?searchVariation=191308686797&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=191308686797&search_layout=grid&position=10&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Nike Air Pegasus 2005 Para Hombre Gris 095
Running,Nike,PEGASUS,1552683499,$ 359.999,$ 359.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1552683499-zapatillas-nike-pegasus-trail-5-gore-tex-sp-para-hombre-marr-_JM?searchVariation=191516116429&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=191516116429&search_layout=grid&position=11&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Nike Pegasus Trail 5 Gore-tex Sp Para Hombre Marr
Running,Nike,PEGASUS,1462835283,$ 249.999,$ 149.999,40.0%,6,2,https://articulo.mercadolibre.com.ar/MLA-1462835283-zapatillas-para-hombre-nike-pegasus-40-gris-_JM?searchVariation=186198510181&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=186198510181&search_layout=grid&position=13&type=item&tracking_id=b3cf666b-054c-4c68-b1e7-6f5272d88c04,2026-03-11,Zapatillas Para Hombre Nike Pegasus 40 Gris
Running,Adidas,PUREBOOST,1476796887,$ 189.999,$ 132.999,30.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1476796887-zapatillas-adidas-running-pureboost-5-hombre-negro-if9191-_JM?searchVariation=182905947960#polycard_client=search-desktop&searchVariation=182905947960&search_layout=grid&position=1&type=item&tracking_id=5eccf5f7-b484-458f-941a-4187348099ef,2026-03-11,Zapatillas adidas Running Pureboost 5 Hombre Negro If9191
Running,Nike,WINFLO,2032739462,$ 219.999,$ 141.781,35.6%,3,,https://articulo.mercadolibre.com.ar/MLA-2032739462-zapatillas-hombre-nike-winflo-11-running-azul-fj9509-404-_JM?searchVariation=183155254956#polycard_client=search-desktop&searchVariation=183155254956&search_layout=grid&position=1&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Hombre Nike Winflo 11 Running Azul Fj9509-404
Running,Nike,WINFLO,2032856414,$ 219.999,$ 141.730,35.6%,3,6,https://articulo.mercadolibre.com.ar/MLA-2032856414-zapatillas-para-mujer-nike-winflo-11-rojo-fj9510-602-_JM?searchVariation=187251265995#polycard_client=search-desktop&searchVariation=187251265995&search_layout=grid&position=2&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Para Mujer Nike Winflo 11 Rojo Fj9510-602
Running,Nike,WINFLO,1835319902,$ 219.999,$ 142.999,35.0%,6,6,https://articulo.mercadolibre.com.ar/MLA-1835319902-calzado-hombre-nike-winflo-11-azul-fj9509-402-_JM?searchVariation=180963001748#polycard_client=search-desktop&searchVariation=180963001748&search_layout=grid&position=3&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Calzado Hombre Nike Winflo 11 Azul Fj9509-402
Running,Nike,WINFLO,1835280692,$ 219.999,$ 219.999,0.0%,9,6,https://articulo.mercadolibre.com.ar/MLA-1835280692-zapatillas-para-hombre-nike-winflo-11-negro-_JM?searchVariation=180963050582#polycard_client=search-desktop&searchVariation=180963050582&search_layout=grid&position=4&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Para Hombre Nike Winflo 11 Negro
Running,Nike,WINFLO,1835397580,$ 219.999,$ 219.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-1835397580-zapatillas-para-mujer-nike-winflo-11-negro-_JM?searchVariation=183514172377#polycard_client=search-desktop&searchVariation=183514172377&search_layout=grid&position=5&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Para Mujer Nike Winflo 11 Negro
Running,Nike,WINFLO,2136417940,$ 219.999,$ 219.999,0.0%,6,7,https://articulo.mercadolibre.com.ar/MLA-2136417940-zapatillas-nike-winflo-11-para-mujer-fj9510-007-_JM?searchVariation=188601058449#polycard_client=search-desktop&searchVariation=188601058449&search_layout=grid&position=6&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Nike Winflo 11 Para Mujer Fj9510-007
Running,Nike,WINFLO,2136522110,$ 219.999,$ 219.999,0.0%,9,6,https://articulo.mercadolibre.com.ar/MLA-2136522110-zapatillas-nike-winflo-11-para-hombre-fj9509-007-_JM?searchVariation=184017502278#polycard_client=search-desktop&searchVariation=184017502278&search_layout=grid&position=7&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Nike Winflo 11 Para Hombre Fj9509-007
Running,Nike,WINFLO,2136483440,$ 219.999,$ 219.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-2136483440-zapatillas-nike-winflo-11-para-hombre-fj9509-006-_JM?searchVariation=184017603790#polycard_client=search-desktop&searchVariation=184017603790&search_layout=grid&position=8&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Nike Winflo 11 Para Hombre Fj9509-006
Running,Nike,WINFLO,2340360978,$ 219.999,$ 219.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2340360978-zapatillas-nike-winflo-11-para-hombre-azul-405-_JM?searchVariation=185319947702#polycard_client=search-desktop&searchVariation=185319947702&search_layout=grid&position=9&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Nike Winflo 11 Para Hombre Azul 405
Running,Nike,WINFLO,2136444042,$ 219.999,$ 201.875,8.2%,3,5,https://articulo.mercadolibre.com.ar/MLA-2136444042-calzado-nike-winflo-11-para-mujer-fj9510-304-_JM?searchVariation=188600905265#polycard_client=search-desktop&searchVariation=188600905265&search_layout=grid&position=10&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Calzado Nike Winflo 11 Para Mujer Fj9510-304
Running,Nike,WINFLO,1676579556,$ 209.999,$ 125.999,40.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1676579556-zapatillas-para-mujer-nike-winflo-10-gris-_JM?searchVariation=179866348872#polycard_client=search-desktop&searchVariation=179866348872&search_layout=grid&position=11&type=item&tracking_id=1e1de5bf-c400-44b5-b7b3-ab1c64755735,2026-03-11,Zapatillas Para Mujer Nike Winflo 10 Gris
Running,Adidas,QUESTAR,1476706321,$ 139.999,$ 139.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-1476706321-zapatillas-de-running-questar-3-id8738-adidas-_JM?searchVariation=182905901134&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=182905901134&search_layout=grid&position=1&type=item&tracking_id=57cc30ca-e2b6-46ab-b6a3-dae143e11c32,2026-03-11,Zapatillas De Running Questar 3 Id8738 adidas
Running,Adidas,QUESTAR,2584307198,$ 139.999,$ 139.999,0.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-2584307198-zapatillas-adidas-running-questar-3-mujer-gris-jq3326-_JM?searchVariation=187256160108&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187256160108&search_layout=grid&position=3&type=item&tracking_id=57cc30ca-e2b6-46ab-b6a3-dae143e11c32,2026-03-11,Zapatillas adidas Running Questar 3 Mujer Gris Jq3326
Running,Adidas,QUESTAR,1477153951,$ 139.999,$ 139.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1477153951-zapatillas-de-running-questar-3-id6320-adidas-_JM?searchVariation=182915705528&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=182915705528&search_layout=grid&position=5&type=item&tracking_id=57cc30ca-e2b6-46ab-b6a3-dae143e11c32,2026-03-11,Zapatillas De Running Questar 3 Id6320 adidas
Running,Nike,DOWNSHIFTER,1835280696,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1835280696-zapatillas-para-mujer-nike-downshifter-13-negro-_JM?searchVariation=180963050652&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=180963050652&search_layout=grid&position=1&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Para Mujer Nike Downshifter 13 Negro
Running,Nike,DOWNSHIFTER,1835384460,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1835384460-zapatillas-para-hombre-nike-downshifter-13-negro-_JM?searchVariation=180963110840&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=180963110840&search_layout=grid&position=2&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Para Hombre Nike Downshifter 13 Negro
Running,Nike,DOWNSHIFTER,2017479736,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2017479736-zapatillas-para-hombre-nike-downshifter-13-running-gris-_JM?searchVariation=186975356705&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=186975356705&search_layout=grid&position=3&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Para Hombre Nike Downshifter 13 Running Gris
Running,Nike,DOWNSHIFTER,1470404379,$ 144.999,$ 101.499,30.0%,3,5,https://articulo.mercadolibre.com.ar/MLA-1470404379-zapatillas-para-mujer-nike-downshifter-13-azul-_JM?searchVariation=182715082684&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=182715082684&search_layout=grid&position=4&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Para Mujer Nike Downshifter 13 Azul
Running,Nike,DOWNSHIFTER,1506770339,$ 144.999,$ 131.949,9.0%,6,,https://articulo.mercadolibre.com.ar/MLA-1506770339-zapatillas-nike-downshifter-13-para-hombre-fd6454-012-_JM?searchVariation=184017565406&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=184017565406&search_layout=grid&position=5&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Nike Downshifter 13 Para Hombre Fd6454-012
Running,Nike,DOWNSHIFTER,1835306784,$ 144.999,$ 86.999,40.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1835306784-zapatillas-para-mujer-nike-downshifter-13-gris-_JM?searchVariation=183514209469&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=183514209469&search_layout=grid&position=6&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Para Mujer Nike Downshifter 13 Gris
Running,Nike,DOWNSHIFTER,1529593259,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1529593259-zapatillas-nike-downshifter-13-para-mujer-blanco-105-_JM?searchVariation=190593793021&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=190593793021&search_layout=grid&position=8&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Nike Downshifter 13 Para Mujer Blanco 105
Running,Nike,DOWNSHIFTER,2136522108,$ 144.999,$ 144.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-2136522108-zapatillas-nike-downshifter-13-para-hombre-fd6454-011-_JM?searchVariation=184017502248&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=184017502248&search_layout=grid&position=9&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Nike Downshifter 13 Para Hombre Fd6454-011
Running,Nike,DOWNSHIFTER,1529619231,$ 144.999,$ 144.999,0.0%,6,11,https://articulo.mercadolibre.com.ar/MLA-1529619231-zapatillas-nike-downshifter13-para-hombre-azul-406-_JM?searchVariation=185320022368&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=185320022368&search_layout=grid&position=10&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Nike Downshifter 13 Para Hombre Azul 406
Running,Nike,DOWNSHIFTER,1506821199,$ 144.999,$ 144.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-1506821199-zapatillas-nike-downshifter-13-para-mujer-fd6476-502-_JM?searchVariation=188601444901&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=188601444901&search_layout=grid&position=11&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Nike Downshifter 13 Para Mujer Fd6476-502
Running,Nike,DOWNSHIFTER,1471368565,$ 144.999,$ 108.749,25.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1471368565-zapatillas-para-mujer-nike-downshifter-13-negro-003-_JM?searchVariation=186726710965&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=186726710965&search_layout=grid&position=13&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Para Mujer Nike Downshifter 13 Negro 003
Running,Nike,DOWNSHIFTER,1506821197,$ 144.999,$ 111.095,23.4%,3,2,https://articulo.mercadolibre.com.ar/MLA-1506821197-zapatillas-nike-downshifter-13-para-mujer-fd6476-401-_JM?searchVariation=188601444885&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=188601444885&search_layout=grid&position=14&type=item&tracking_id=cec24e47-eaf4-4338-a91a-ec8aa5c04df3,2026-03-11,Zapatillas Nike Downshifter 13 Para Mujer Fd6476-401
Running,Nike,REVOLUTION,2155452050,$ 119.999,$ 119.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-2155452050-zapatillas-nike-revolution-8-para-mujer-hj8485-001-_JM?searchVariation=188791992171&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=188791992171&search_layout=grid&position=1&type=item&tracking_id=1aadecc0-16a7-4c8d-a91c-7c935af2c45a,2026-03-11,Zapatillas Nike Revolution 8 Para Mujer Hj8485-001
Running,Nike,REVOLUTION,1529709265,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1529709265-zapatillas-nike-revolution-8-para-hombre-negro-002-_JM?searchVariation=185319985610&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=185319985610&search_layout=grid&position=3&type=item&tracking_id=1aadecc0-16a7-4c8d-a91c-7c935af2c45a,2026-03-11,Zapatillas Nike Revolution 8 Para Hombre Negro 002
Running,Nike,REVOLUTION,1451884833,$ 109.999,$ 86.078,21.7%,3,3,https://articulo.mercadolibre.com.ar/MLA-1451884833-zapatillas-de-running-nike-revolution-7-hombre-negro-_JM?searchVariation=181763703270&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=181763703270&search_layout=grid&position=4&type=item&tracking_id=1aadecc0-16a7-4c8d-a91c-7c935af2c45a,2026-03-11,Zapatillas De Running Nike Revolution 7 Hombre Negro
Running,Nike,REVOLUTION,1451897215,$ 109.999,$ 109.999,0.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1451897215-zapatillas-para-hombre-nike-revolution-7-azul-_JM?searchVariation=181763682480&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=181763682480&search_layout=grid&position=5&type=item&tracking_id=1aadecc0-16a7-4c8d-a91c-7c935af2c45a,2026-03-11,Zapatillas Para Hombre Nike Revolution 7 Azul
Running,Nike,REVOLUTION,1676553666,$ 109.999,$ 87.999,20.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1676553666-zapatillas-para-mujer-nike-revolution-negro-_JM?searchVariation=179866369428&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=179866369428&search_layout=grid&position=9&type=item&tracking_id=1aadecc0-16a7-4c8d-a91c-7c935af2c45a,2026-03-11,Zapatillas Para Mujer Nike Revolution Negro
Running,Nike,REVOLUTION,2053576126,$ 119.999,$ 97.745,18.5%,6,2,https://articulo.mercadolibre.com.ar/MLA-2053576126-zapatillas-nike-revolution-8-para-hombre-hj9198-301-_JM?searchVariation=183366394824&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=183366394824&search_layout=grid&position=10&type=item&tracking_id=1aadecc0-16a7-4c8d-a91c-7c935af2c45a,2026-03-11,Zapatillas Nike Revolution 8 Para Hombre Hj9198-301
Running,Nike,REVOLUTION,1451931877,$ 109.999,$ 76.999,30.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1451931877-zapatillas-para-mujer-nike-revolution-7-rosa-_JM?searchVariation=181763695658&pdp_filters=official_store%3A1450#polycard_client=search-desktop&searchVariation=181763695658&search_layout=grid&position=11&type=item&tracking_id=1aadecc0-16a7-4c8d-a91c-7c935af2c45a,2026-03-11,Zapatillas Para Mujer Nike Revolution 7 Rosa
Running,Adidas,RESPONSE,1587536321,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1587536321-zapatillas-adidas-running-response-2-unisex-negro-kj1736-_JM?searchVariation=193183176435&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=193183176435&search_layout=grid&position=1&type=item&tracking_id=c5ab071e-0732-4862-8b1d-429346a14e10,2026-03-11,Zapatillas adidas Running Response 2 Unisex Negro Kj1736
Running,Adidas,RESPONSE,2583853500,$ 99.999,$ 99.999,0.0%,3,12,https://articulo.mercadolibre.com.ar/MLA-2583853500-zapatillas-adidas-running-response-2-unisex-negro-kj1737-_JM?searchVariation=187255297974&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187255297974&search_layout=grid&position=2&type=item&tracking_id=c5ab071e-0732-4862-8b1d-429346a14e10,2026-03-11,Zapatillas adidas Running Response 2 Unisex Negro Kj1737
Running,Adidas,RESPONSE,1576826485,$ 129.999,$ 129.999,0.0%,6,,https://articulo.mercadolibre.com.ar/MLA-1576826485-zapatillas-adidas-running-response-2-mujer-negro-kj6791-_JM?searchVariation=186891479148&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=186891479148&search_layout=grid&position=3&type=item&tracking_id=c5ab071e-0732-4862-8b1d-429346a14e10,2026-03-11,Zapatillas adidas Running Response 2 Mujer Negro Kj6791
